Descritpion_ID,Top_20_Image_IDs
54.txt,1545.jpg 324.jpg 795.jpg 491.jpg 1058.jpg 854.jpg 1994.jpg 733.jpg 1148.jpg 1586.jpg 894.jpg 501.jpg 454.jpg 759.jpg 467.jpg 1169.jpg 780.jpg 1899.jpg 1237.jpg 1964.jpg
55.txt,575.jpg 1975.jpg 1276.jpg 1983.jpg 383.jpg 1238.jpg 1718.jpg 233.jpg 56.jpg 543.jpg 58.jpg 302.jpg 465.jpg 152.jpg 639.jpg 615.jpg 425.jpg 595.jpg 141.jpg 548.jpg
56.txt,6.jpg 198.jpg 1917.jpg 1660.jpg 644.jpg 897.jpg 1218.jpg 1429.jpg 141.jpg 457.jpg 668.jpg 645.jpg 1135.jpg 1147.jpg 1535.jpg 1477.jpg 968.jpg 247.jpg 314.jpg 152.jpg
57.txt,1248.jpg 1632.jpg 234.jpg 1996.jpg 474.jpg 1930.jpg 258.jpg 1997.jpg 71.jpg 656.jpg 1511.jpg 618.jpg 1571.jpg 188.jpg 547.jpg 325.jpg 223.jpg 49.jpg 45.jpg 255.jpg
58.txt,402.jpg 1009.jpg 786.jpg 996.jpg 712.jpg 718.jpg 555.jpg 910.jpg 489.jpg 259.jpg 414.jpg 458.jpg 486.jpg 535.jpg 655.jpg 908.jpg 358.jpg 156.jpg 217.jpg 33.jpg
59.txt,1722.jpg 522.jpg 1074.jpg 1974.jpg 1520.jpg 1725.jpg 1217.jpg 1406.jpg 1633.jpg 684.jpg 1036.jpg 1115.jpg 512.jpg 101.jpg 1400.jpg 906.jpg 74.jpg 1042.jpg 721.jpg 593.jpg
60.txt,533.jpg 230.jpg 1419.jpg 1531.jpg 520.jpg 855.jpg 424.jpg 450.jpg 27.jpg 1939.jpg 11.jpg 1649.jpg 1332.jpg 889.jpg 1055.jpg 1303.jpg 142.jpg 1687.jpg 312.jpg 356.jpg
61.txt,84.jpg 1030.jpg 1309.jpg 1574.jpg 1027.jpg 1208.jpg 1421.jpg 1475.jpg 763.jpg 860.jpg 1033.jpg 1059.jpg 1648.jpg 1340.jpg 1437.jpg 1459.jpg 452.jpg 911.jpg 784.jpg 607.jpg
62.txt,371.jpg 153.jpg 1662.jpg 1547.jpg 1960.jpg 943.jpg 157.jpg 1771.jpg 893.jpg 843.jpg 739.jpg 950.jpg 55.jpg 1024.jpg 224.jpg 725.jpg 290.jpg 691.jpg 676.jpg 724.jpg
63.txt,1304.jpg 405.jpg 1260.jpg 1827.jpg 466.jpg 1167.jpg 308.jpg 1106.jpg 173.jpg 763.jpg 407.jpg 452.jpg 62.jpg 307.jpg 612.jpg 653.jpg 453.jpg 729.jpg 295.jpg 607.jpg
64.txt,494.jpg 1534.jpg 1210.jpg 1469.jpg 1123.jpg 1190.jpg 1362.jpg 1448.jpg 213.jpg 1290.jpg 560.jpg 577.jpg 932.jpg 10.jpg 886.jpg 1363.jpg 54.jpg 384.jpg 1056.jpg 183.jpg
65.txt,1785.jpg 61.jpg 1226.jpg 1723.jpg 1709.jpg 1740.jpg 1173.jpg 200.jpg 920.jpg 261.jpg 1689.jpg 1199.jpg 818.jpg 682.jpg 1108.jpg 1109.jpg 205.jpg 1032.jpg 1325.jpg 5.jpg
66.txt,293.jpg 1303.jpg 424.jpg 251.jpg 1531.jpg 342.jpg 876.jpg 356.jpg 1566.jpg 961.jpg 1011.jpg 141.jpg 615.jpg 889.jpg 897.jpg 922.jpg 58.jpg 165.jpg 485.jpg 142.jpg
67.txt,442.jpg 1372.jpg 613.jpg 1501.jpg 1295.jpg 1485.jpg 1619.jpg 1861.jpg 839.jpg 875.jpg 65.jpg 856.jpg 503.jpg 1590.jpg 1784.jpg 801.jpg 449.jpg 1697.jpg 714.jpg 763.jpg
68.txt,1495.jpg 946.jpg 1343.jpg 381.jpg 1086.jpg 1687.jpg 484.jpg 1332.jpg 889.jpg 250.jpg 311.jpg 165.jpg 281.jpg 365.jpg 1672.jpg 388.jpg 452.jpg 450.jpg 596.jpg 520.jpg
69.txt,477.jpg 472.jpg 195.jpg 1766.jpg 1544.jpg 1747.jpg 1947.jpg 1829.jpg 551.jpg 1604.jpg 277.jpg 1244.jpg 1583.jpg 558.jpg 241.jpg 955.jpg 664.jpg 679.jpg 710.jpg 607.jpg
70.txt,1946.jpg 1209.jpg 403.jpg 1467.jpg 1993.jpg 1048.jpg 1283.jpg 1884.jpg 679.jpg 581.jpg 1186.jpg 284.jpg 472.jpg 775.jpg 897.jpg 664.jpg 551.jpg 152.jpg 195.jpg 558.jpg
71.txt,1998.jpg 1060.jpg 915.jpg 993.jpg 755.jpg 790.jpg 662.jpg 990.jpg 254.jpg 332.jpg 43.jpg 408.jpg 97.jpg 545.jpg 625.jpg 980.jpg 228.jpg 303.jpg 272.jpg 229.jpg
72.txt,359.jpg 36.jpg 292.jpg 1743.jpg 1131.jpg 1231.jpg 942.jpg 95.jpg 949.jpg 255.jpg 311.jpg 141.jpg 50.jpg 484.jpg 250.jpg 897.jpg 381.jpg 152.jpg 760.jpg 594.jpg
73.txt,477.jpg 472.jpg 195.jpg 1766.jpg 1544.jpg 1747.jpg 1947.jpg 1829.jpg 551.jpg 1604.jpg 277.jpg 1244.jpg 1583.jpg 558.jpg 241.jpg 955.jpg 664.jpg 679.jpg 710.jpg 607.jpg
74.txt,171.jpg 1347.jpg 1714.jpg 611.jpg 1867.jpg 1326.jpg 585.jpg 500.jpg 640.jpg 572.jpg 170.jpg 433.jpg 738.jpg 176.jpg 1891.jpg 1196.jpg 1431.jpg 14.jpg 589.jpg 515.jpg
75.txt,1585.jpg 352.jpg 125.jpg 449.jpg 974.jpg 819.jpg 1957.jpg 193.jpg 856.jpg 606.jpg 839.jpg 1510.jpg 453.jpg 452.jpg 461.jpg 607.jpg 400.jpg 62.jpg 395.jpg 610.jpg
76.txt,802.jpg 1767.jpg 986.jpg 85.jpg 148.jpg 1541.jpg 618.jpg 1027.jpg 474.jpg 452.jpg 607.jpg 763.jpg 234.jpg 71.jpg 1030.jpg 188.jpg 784.jpg 258.jpg 325.jpg 860.jpg
77.txt,481.jpg 1694.jpg 1249.jpg 1488.jpg 1155.jpg 1239.jpg 987.jpg 1328.jpg 685.jpg 1085.jpg 528.jpg 627.jpg 689.jpg 756.jpg 1270.jpg 1285.jpg 168.jpg 448.jpg 409.jpg 136.jpg
78.txt,860.jpg 1475.jpg 1059.jpg 1437.jpg 784.jpg 1033.jpg 1208.jpg 1421.jpg 452.jpg 763.jpg 1027.jpg 1030.jpg 30.jpg 1173.jpg 1340.jpg 1347.jpg 182.jpg 607.jpg 753.jpg 392.jpg
79.txt,267.jpg 1889.jpg 1373.jpg 1802.jpg 1207.jpg 1215.jpg 1492.jpg 1727.jpg 989.jpg 1145.jpg 471.jpg 514.jpg 1404.jpg 26.jpg 825.jpg 1517.jpg 78.jpg 172.jpg 1132.jpg 94.jpg
80.txt,1953.jpg 1125.jpg 677.jpg 1450.jpg 320.jpg 1279.jpg 1528.jpg 779.jpg 807.jpg 944.jpg 59.jpg 479.jpg 239.jpg 607.jpg 1002.jpg 661.jpg 784.jpg 764.jpg 860.jpg 650.jpg
81.txt,1419.jpg 450.jpg 1531.jpg 533.jpg 1687.jpg 1303.jpg 889.jpg 1332.jpg 142.jpg 1649.jpg 230.jpg 1163.jpg 27.jpg 356.jpg 1266.jpg 876.jpg 490.jpg 961.jpg 251.jpg 520.jpg
82.txt,258.jpg 1632.jpg 1847.jpg 1817.jpg 1571.jpg 1918.jpg 1261.jpg 1996.jpg 618.jpg 1511.jpg 1930.jpg 474.jpg 71.jpg 325.jpg 419.jpg 29.jpg 406.jpg 393.jpg 412.jpg 339.jpg
83.txt,757.jpg 804.jpg 1911.jpg 997.jpg 1054.jpg 1669.jpg 1973.jpg 109.jpg 369.jpg 452.jpg 7.jpg 784.jpg 869.jpg 1059.jpg 763.jpg 1033.jpg 57.jpg 1030.jpg 237.jpg 1027.jpg
84.txt,126.jpg 1136.jpg 1135.jpg 1466.jpg 1280.jpg 1218.jpg 1660.jpg 1535.jpg 152.jpg 840.jpg 189.jpg 897.jpg 99.jpg 141.jpg 736.jpg 1429.jpg 486.jpg 506.jpg 502.jpg 514.jpg
85.txt,892.jpg 436.jpg 690.jpg 559.jpg 597.jpg 761.jpg 646.jpg 63.jpg 180.jpg 306.jpg 349.jpg 443.jpg 465.jpg 509.jpg 603.jpg 152.jpg 398.jpg 642.jpg 382.jpg 523.jpg
86.txt,103.jpg 823.jpg 1901.jpg 837.jpg 245.jpg 1031.jpg 923.jpg 675.jpg 531.jpg 266.jpg 393.jpg 727.jpg 1067.jpg 419.jpg 134.jpg 456.jpg 719.jpg 3.jpg 1023.jpg 406.jpg
87.txt,210.jpg 498.jpg 1591.jpg 1307.jpg 1434.jpg 964.jpg 921.jpg 1213.jpg 70.jpg 138.jpg 141.jpg 439.jpg 544.jpg 673.jpg 289.jpg 688.jpg 744.jpg 69.jpg 268.jpg 994.jpg
88.txt,1612.jpg 835.jpg 818.jpg 1689.jpg 920.jpg 1032.jpg 1109.jpg 1108.jpg 508.jpg 1325.jpg 205.jpg 607.jpg 1030.jpg 784.jpg 1033.jpg 1059.jpg 452.jpg 763.jpg 860.jpg 1173.jpg
89.txt,422.jpg 141.jpg 1560.jpg 1535.jpg 1135.jpg 1660.jpg 1194.jpg 1429.jpg 595.jpg 1218.jpg 1477.jpg 152.jpg 897.jpg 215.jpg 210.jpg 147.jpg 207.jpg 203.jpg 145.jpg 202.jpg
90.txt,1931.jpg 1674.jpg 111.jpg 1864.jpg 1344.jpg 1833.jpg 1962.jpg 841.jpg 1277.jpg 1412.jpg 1618.jpg 208.jpg 714.jpg 860.jpg 1033.jpg 1027.jpg 763.jpg 813.jpg 1030.jpg 1208.jpg
91.txt,874.jpg 851.jpg 193.jpg 856.jpg 453.jpg 607.jpg 714.jpg 831.jpg 164.jpg 230.jpg 400.jpg 395.jpg 657.jpg 763.jpg 784.jpg 806.jpg 125.jpg 352.jpg 8.jpg 847.jpg
92.txt,1005.jpg 651.jpg 1011.jpg 1660.jpg 187.jpg 1135.jpg 1429.jpg 1668.jpg 141.jpg 632.jpg 1218.jpg 897.jpg 1233.jpg 1380.jpg 1442.jpg 279.jpg 1535.jpg 604.jpg 152.jpg 122.jpg
93.txt,652.jpg 1887.jpg 1427.jpg 1719.jpg 1234.jpg 1310.jpg 1613.jpg 1712.jpg 941.jpg 1214.jpg 704.jpg 752.jpg 937.jpg 1468.jpg 1634.jpg 60.jpg 220.jpg 1093.jpg 455.jpg 376.jpg
94.txt,1535.jpg 1039.jpg 1218.jpg 1135.jpg 1660.jpg 286.jpg 1110.jpg 1429.jpg 152.jpg 897.jpg 141.jpg 28.jpg 16.jpg 26.jpg 12.jpg 14.jpg 57.jpg 55.jpg 2.jpg 33.jpg
95.txt,51.jpg 1335.jpg 887.jpg 1322.jpg 814.jpg 354.jpg 1118.jpg 1287.jpg 703.jpg 771.jpg 330.jpg 334.jpg 554.jpg 1045.jpg 526.jpg 492.jpg 614.jpg 46.jpg 274.jpg 699.jpg
96.txt,720.jpg 953.jpg 1107.jpg 159.jpg 1955.jpg 1713.jpg 1124.jpg 1724.jpg 184.jpg 3.jpg 838.jpg 1023.jpg 1242.jpg 1366.jpg 1665.jpg 1840.jpg 447.jpg 1471.jpg 649.jpg 445.jpg
97.txt,103.jpg 1901.jpg 1487.jpg 837.jpg 1031.jpg 823.jpg 923.jpg 245.jpg 3.jpg 406.jpg 306.jpg 399.jpg 443.jpg 349.jpg 393.jpg 509.jpg 266.jpg 642.jpg 531.jpg 456.jpg
98.txt,1944.jpg 582.jpg 1540.jpg 1874.jpg 1352.jpg 1701.jpg 1790.jpg 1195.jpg 16.jpg 1254.jpg 1398.jpg 1423.jpg 1472.jpg 379.jpg 262.jpg 897.jpg 1135.jpg 1429.jpg 557.jpg 1444.jpg
99.txt,1267.jpg 1683.jpg 784.jpg 1374.jpg 513.jpg 966.jpg 1059.jpg 1340.jpg 147.jpg 607.jpg 830.jpg 860.jpg 1030.jpg 1033.jpg 1208.jpg 1027.jpg 763.jpg 452.jpg 576.jpg 164.jpg
100.txt,1395.jpg 1017.jpg 1428.jpg 1535.jpg 1135.jpg 1660.jpg 1116.jpg 1429.jpg 897.jpg 1134.jpg 1218.jpg 152.jpg 1527.jpg 141.jpg 1024.jpg 122.jpg 7.jpg 2.jpg 121.jpg 128.jpg
101.txt,692.jpg 1563.jpg 694.jpg 1869.jpg 1079.jpg 1537.jpg 1001.jpg 4.jpg 1030.jpg 452.jpg 665.jpg 395.jpg 123.jpg 860.jpg 383.jpg 763.jpg 945.jpg 233.jpg 513.jpg 1027.jpg
102.txt,1218.jpg 1660.jpg 1535.jpg 897.jpg 1429.jpg 152.jpg 1135.jpg 141.jpg 46.jpg 52.jpg 2.jpg 28.jpg 16.jpg 26.jpg 12.jpg 33.jpg 7.jpg 57.jpg 63.jpg 36.jpg
103.txt,1931.jpg 111.jpg 1833.jpg 1962.jpg 1412.jpg 1674.jpg 1864.jpg 1618.jpg 714.jpg 1421.jpg 813.jpg 784.jpg 1030.jpg 1033.jpg 1208.jpg 607.jpg 860.jpg 1340.jpg 561.jpg 1059.jpg
104.txt,494.jpg 1534.jpg 1210.jpg 1469.jpg 1123.jpg 1190.jpg 1362.jpg 1448.jpg 213.jpg 1290.jpg 560.jpg 577.jpg 932.jpg 10.jpg 886.jpg 1363.jpg 54.jpg 384.jpg 1056.jpg 183.jpg
105.txt,34.jpg 806.jpg 1075.jpg 436.jpg 211.jpg 1447.jpg 1658.jpg 1281.jpg 754.jpg 851.jpg 133.jpg 193.jpg 917.jpg 1071.jpg 1527.jpg 1369.jpg 861.jpg 957.jpg 105.jpg 874.jpg
