Descritpion_ID,Top_20_Image_IDs
92.txt,5172.jpg 5314.jpg 9168.jpg 2065.jpg 9319.jpg 6036.jpg 6450.jpg 3711.jpg 4017.jpg 9447.jpg 2485.jpg 9941.jpg 2452.jpg 3457.jpg 5448.jpg 4292.jpg 4938.jpg 1787.jpg 2587.jpg 66.jpg
93.txt,4064.jpg 9763.jpg 7411.jpg 9563.jpg 9619.jpg 4096.jpg 8288.jpg 2527.jpg 2721.jpg 4597.jpg 7687.jpg 6556.jpg 9321.jpg 1386.jpg 2275.jpg 1379.jpg 5227.jpg 9417.jpg 1973.jpg 3722.jpg
94.txt,6718.jpg 6404.jpg 8810.jpg 7767.jpg 6041.jpg 7552.jpg 4615.jpg 9913.jpg 4322.jpg 4740.jpg 6413.jpg 9811.jpg 4114.jpg 1506.jpg 117.jpg 2733.jpg 2111.jpg 1985.jpg 1165.jpg 1049.jpg
95.txt,0.jpg 8342.jpg 5231.jpg 7684.jpg 4236.jpg 4847.jpg 5570.jpg 6617.jpg 2630.jpg 3788.jpg 4544.jpg 4822.jpg 1649.jpg 922.jpg 6335.jpg 6481.jpg 1481.jpg 1277.jpg 3432.jpg 2016.jpg
96.txt,2704.jpg 6634.jpg 3921.jpg 6121.jpg 2484.jpg 3651.jpg 4798.jpg 6033.jpg 949.jpg 2310.jpg 2788.jpg 3642.jpg 4219.jpg 4300.jpg 5107.jpg 5113.jpg 127.jpg 1017.jpg 1398.jpg 901.jpg
97.txt,341.jpg 2665.jpg 1453.jpg 2435.jpg 1438.jpg 1666.jpg 2160.jpg 2369.jpg 961.jpg 1235.jpg 1470.jpg 234.jpg 1846.jpg 348.jpg 2233.jpg 2353.jpg 681.jpg 95.jpg 154.jpg 659.jpg
98.txt,11.jpg 52.jpg 47.jpg 29.jpg 42.jpg 46.jpg 9997.jpg 24.jpg 12.jpg 32.jpg 16.jpg 15.jpg 4.jpg 10.jpg 22.jpg 8.jpg 330.jpg 13.jpg 30.jpg 167.jpg
99.txt,1485.jpg 987.jpg 6084.jpg 5256.jpg 4964.jpg 5008.jpg 6900.jpg 8909.jpg 3713.jpg 4369.jpg 3590.jpg 335.jpg 1411.jpg 6297.jpg 7390.jpg 3591.jpg 4218.jpg 7611.jpg 2932.jpg 2907.jpg
100.txt,11.jpg 52.jpg 47.jpg 29.jpg 42.jpg 46.jpg 9997.jpg 24.jpg 12.jpg 32.jpg 16.jpg 15.jpg 4.jpg 10.jpg 22.jpg 8.jpg 330.jpg 13.jpg 30.jpg 167.jpg
101.txt,11.jpg 52.jpg 47.jpg 29.jpg 42.jpg 46.jpg 9997.jpg 24.jpg 12.jpg 32.jpg 16.jpg 15.jpg 4.jpg 10.jpg 22.jpg 8.jpg 330.jpg 13.jpg 30.jpg 167.jpg
